PROD_EST,COBERTURA,ANIO,Estado,Industria,VAL_USD,ESTATUS_CIFRA,ESTATUS
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,Industria química,69977,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,Industria del plástico y del hule,557260,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,Fabricación de productos a base de minerales no metálicos,119764,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,Industrias metálicas básicas,3704413,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,Fabricación de productos metálicos,607036,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,Fabricación de maquinaria y equipo,2459641,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,"Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",274947,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",2478400,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,Fabricación de equipo de transporte,25608608,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,"Fabricación de muebles, colchones y persianas",94416,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Coahuila de Zaragoza,Otras industrias manufactureras,123211,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Colima,Subsectores no especificados,173262,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Colima,Industria alimentaria,99212,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Colima,Fabricación de productos a base de minerales no metálicos,138,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chiapas,Subsectores no especificados,865,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chiapas,Extracción de petróleo y gas,155823,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chiapas,Industria alimentaria,93258,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chiapas,Industria química,92956,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chiapas,Fabricación de equipo de transporte,244601,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Subsectores no especificados,140651,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,"Minería de minerales metálicos y no metálicos, excepto petróleo y gas",792952,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Industria alimentaria,377249,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Industria de las bebidas y del tabaco,99291,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Fabricación de prendas de vestir,190869,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,"Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",193405,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Industria de la madera,17061,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Industria del papel,67902,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Impresión e industrias conexas,56075,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Industria química,344321,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Industria del plástico y del hule,545992,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Fabricación de productos a base de minerales no metálicos,88276,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Industrias metálicas básicas,326061,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Fabricación de productos metálicos,591779,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Fabricación de maquinaria y equipo,2064450,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,"Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",19199540,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",3272860,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Fabricación de equipo de transporte,11698750,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,"Fabricación de muebles, colchones y persianas",170993,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Chihuahua,Otras industrias manufactureras,3103592,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Subsectores no especificados,3780,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Industria alimentaria,171542,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Industria de las bebidas y del tabaco,2401,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Fabricación de insumos textiles y acabado de textiles,19523,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,"Fabricación de productos textiles, excepto prendas de vestir",1394,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Fabricación de prendas de vestir,73153,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Industria de la madera,0,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Industria del papel,6315,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Impresión e industrias conexas,107299,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Industria química,601387,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Industria del plástico y del hule,79051,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Fabricación de productos a base de minerales no metálicos,21348,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Industrias metálicas básicas,44063,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Fabricación de productos metálicos,77513,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Fabricación de maquinaria y equipo,59055,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,"Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",35801,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",370485,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Fabricación de equipo de transporte,595062,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,"Fabricación de muebles, colchones y persianas",7094,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Ciudad de México,Otras industrias manufactureras,26586,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Subsectores no especificados,104581,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,"Minería de minerales metálicos y no metálicos, excepto petróleo y gas",334656,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Industria alimentaria,34045,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Fabricación de prendas de vestir,229829,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Industria de la madera,70786,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Industria del plástico y del hule,104512,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Fabricación de productos a base de minerales no metálicos,16642,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Industrias metálicas básicas,56899,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Fabricación de productos metálicos,32855,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Fabricación de maquinaria y equipo,105417,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,Fabricación de equipo de transporte,486088,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Durango,"Fabricación de muebles, colchones y persianas",78474,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Subsectores no especificados,468777,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,"Minería de minerales metálicos y no metálicos, excepto petróleo y gas",82467,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Industria alimentaria,646066,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Industria de las bebidas y del tabaco,14235,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Fabricación de insumos textiles y acabado de textiles,20862,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Fabricación de prendas de vestir,98852,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,"Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",534651,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Industria del papel,12804,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Industria química,293085,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Industria del plástico y del hule,753917,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Fabricación de productos a base de minerales no metálicos,28161,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Industrias metálicas básicas,327448,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Fabricación de productos metálicos,217064,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Fabricación de maquinaria y equipo,89281,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",416025,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Fabricación de equipo de transporte,18082932,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guanajuato,Otras industrias manufactureras,13208,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guerrero,Subsectores no especificados,1692,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guerrero,"Minería de minerales metálicos y no metálicos, excepto petróleo y gas",645916,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guerrero,Industria de la madera,0,Disponible,Cifras Revisadas.
Exportaciones Anuales por Entidad Federativa. Entidad y Subsector,Estatal,2016,Guerrero,Fabricación de productos a base de minerales no metálicos,151,Disponible,Cifras Revisadas.
